timestamp,frequencyBand,amplitudeDb,depthMeters,rangeMeters,soundSpeed,noiseLevelDb
2026-04-30T00:00:00.073Z,62500.000,0.191554,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.074Z,62500.000,-10.423332,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.075Z,62500.000,0.222467,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.076Z,62500.000,-12.794185,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.077Z,62500.000,0.823784,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.078Z,62500.000,0.809797,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.079Z,62500.000,0.795798,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.080Z,62500.000,0.781809,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.081Z,62500.000,0.767853,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.082Z,62500.000,0.753952,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.083Z,62500.000,0.740129,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.084Z,62500.000,-47.596488,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.085Z,62500.000,0.712801,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.086Z,62500.000,1.161361,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.087Z,62500.000,0.686046,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.088Z,62500.000,0.672936,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.089Z,62500.000,0.660033,37.0,0.000,1487.0,-91.000
